angel of the north,v',15,1,15.0,
angel of the north,vaderland,15,1,15.0,
angel of the north,van,46,6,7.666666666666667,
angel of the north,vanlinge,1,1,1.0,
angel of the north,vast,1,4,0.25,
angel of the north,venerate,1,1,1.0,
angel of the north,verenigde,15,1,15.0,
angel of the north,veritable,1,1,1.0,
angel of the north,vertical,2,4,0.5,
angel of the north,vertically,15,1,15.0,
angel of the north,victor,16,3,5.333333333333333,
angel of the north,victorian,2,3,0.6666666666666666,
angel of the north,video,10,9,1.1111111111111112,
angel of the north,vienna,45,1,45.0,
angel of the north,view,11,29,0.3793103448275862,
angel of the north,village,1,5,0.2,
angel of the north,ville,15,4,3.75,
angel of the north,virgin,4,5,0.8,
angel of the north,virginlondonmarathon,1,1,1.0,
angel of the north,vishnu,1,2,0.5,
angel of the north,vishnutemple,1,1,1.0,
angel of the north,visible,30,10,3.0,
angel of the north,visibly,1,1,1.0,
angel of the north,vision,1,4,0.25,
angel of the north,visit,19,12,1.5833333333333333,
angel of the north,visited,1,8,0.125,
angel of the north,visitor,1,10,0.1,
angel of the north,vitale,1,1,1.0,
angel of the north,vividly,1,1,1.0,
angel of the north,vlaam,15,1,15.0,
angel of the north,vlaamse,30,1,30.0,
angel of the north,vlaanderen,15,1,15.0,
angel of the north,vlag,12,1,12.0,
angel of the north,voice,3,2,1.5,
angel of the north,void,1,2,0.5,
angel of the north,voor,30,1,30.0,
angel of the north,vow,1,1,1.0,
angel of the north,w.g,4,1,4.0,
angel of the north,w.g.phillip,4,1,4.0,
angel of the north,wade,3,1,3.0,
angel of the north,waethering,2,1,2.0,
angel of the north,waist,1,1,1.0,
angel of the north,walk,46,10,4.6,
angel of the north,walker,1,1,1.0,
angel of the north,walking,1,11,0.09090909090909091,
angel of the north,wall,2,20,0.1,
angel of the north,wallonia,30,1,30.0,
angel of the north,wanted,2,6,0.3333333333333333,
angel of the north,war,45,16,2.8125,
angel of the north,warning,2,3,0.6666666666666666,
angel of the north,warwickshire,4,1,4.0,
angel of the north,washing,1,1,1.0,
angel of the north,watch,1,5,0.2,
angel of the north,watching,1,5,0.2,
angel of the north,water,12,18,0.6666666666666666,
angel of the north,waterfall,3,1,3.0,
angel of the north,waterloo,15,3,5.0,
angel of the north,wealth,1,2,0.5,
angel of the north,wear,1,3,0.3333333333333333,
angel of the north,weather,22,8,2.75,
angel of the north,web,2,3,0.6666666666666666,
angel of the north,website,15,6,2.5,
angel of the north,week,47,7,6.714285714285714,
angel of the north,week',1,1,1.0,
angel of the north,weekend,4,4,1.0,
angel of the north,weight,1,2,0.5,
angel of the north,well,50,20,2.5,
angel of the north,wesley,1,1,1.0,
angel of the north,west,6,21,0.2857142857142857,
angel of the north,westminster,2,3,0.6666666666666666,
angel of the north,what',1,3,0.3333333333333333,
angel of the north,white,3,18,0.16666666666666666,
angel of the north,wholesome,1,1,1.0,
angel of the north,wide,1,12,0.08333333333333333,
angel of the north,will,43,16,2.6875,
angel of the north,wind,1,5,0.2,
angel of the north,window,26,20,1.3,
angel of the north,wing,9,8,1.125,
angel of the north,wingspan,2,1,2.0,
angel of the north,wingtip,1,1,1.0,
angel of the north,winter,5,9,0.5555555555555556,
angel of the north,wip,3,1,3.0,
angel of the north,wisdom,3,2,1.5,
angel of the north,wither,1,1,1.0,
angel of the north,wolve,1,1,1.0,
angel of the north,woman,1,7,0.14285714285714285,
angel of the north,won,15,4,3.75,
angel of the north,wonder,2,3,0.6666666666666666,
angel of the north,wonderful,32,6,5.333333333333333,
angel of the north,wood,2,7,0.2857142857142857,
angel of the north,wooden,2,7,0.2857142857142857,
angel of the north,woolley,1,1,1.0,
angel of the north,word,15,5,3.0,
angel of the north,work,14,19,0.7368421052631579,
angel of the north,workinprogress,3,1,3.0,
angel of the north,world,1,3,0.3333333333333333,
angel of the north,worn,15,2,7.5,
angel of the north,worship,1,4,0.25,
angel of the north,worshipped,1,1,1.0,
angel of the north,worth,2,3,0.6666666666666666,
angel of the north,worthy,1,1,1.0,
angel of the north,wound,15,3,5.0,
angel of the north,wounded,15,2,7.5,
angel of the north,write,1,2,0.5,
angel of the north,writer,45,1,45.0,
angel of the north,written,1,3,0.3333333333333333,
angel of the north,wrote,17,1,17.0,
angel of the north,www.amazon.combruce,1,1,1.0,
angel of the north,www.bbc.co.uktyneplacesangel_at_10,15,1,15.0,
angel of the north,www.flickr.comphotos7202153,1,1,1.0,
angel of the north,www.ianbritton.co.ukhdv.htm,5,1,5.0,
angel of the north,year,99,24,4.125,
angel of the north,year',1,2,0.5,
angel of the north,yellow,30,6,5.0,
angel of the north,york,4,3,1.3333333333333333,
angel of the north,yorkshire,1,2,0.5,
angel of the north,yosemite,1,1,1.0,
angel of the north,young,2,5,0.4,
angel of the north,zb2012,1,1,1.0,
angel of the north,zion,3,1,3.0,
angel of the north,zoroastertemple,1,1,1.0,
angel of the north,zotz,2,1,2.0,
angel of the north,ztn,1,1,1.0,
angel of the north,ztn417,8,1,8.0,
angel of the north,à,30,11,2.727272727272727,
angel of the north,état,15,1,15.0,
angel of the north,グランドキャニオン,4,1,4.0,
angel of the north,亚,4,1,4.0,
angel of the north,亞,4,2,2.0,
angel of the north,利,11,2,5.5,
angel of the north,塞,3,4,0.75,
angel of the north,大,4,7,0.5714285714285714,
angel of the north,尔,3,1,3.0,
angel of the north,峽,4,1,4.0,
angel of the north,布,3,1,3.0,
angel of the north,时,3,1,3.0,
angel of the north,桑,8,2,4.0,
angel of the north,比,3,1,3.0,
angel of the north,谷,4,1,4.0,
angel of the north,那,8,2,4.0,
angel of the north,鲁,3,1,3.0,
angkor wat,005,1,2,0.5,
angkor wat,007,1,4,0.25,
angkor wat,008,1,4,0.25,
angkor wat,009,1,3,0.3333333333333333,
angkor wat,012,1,3,0.3333333333333333,
angkor wat,013,1,5,0.2,
angkor wat,017,1,4,0.25,
angkor wat,019,1,4,0.25,
angkor wat,020,1,4,0.25,
angkor wat,023,1,4,0.25,
angkor wat,025,1,4,0.25,
angkor wat,026,1,5,0.2,
angkor wat,029,1,3,0.3333333333333333,
angkor wat,030,1,4,0.25,
angkor wat,034,1,4,0.25,
angkor wat,1628,1,1,1.0,
angkor wat,1635,1,2,0.5,
angkor wat,16thcentury,15,1,15.0,
angkor wat,175days.no,30,2,15.0,
angkor wat,1983,15,2,7.5,
angkor wat,2,15,27,0.5555555555555556,
angkor wat,2.5,15,1,15.0,
angkor wat,20050129,15,1,15.0,
angkor wat,20110423_agra_fort_004,1,1,1.0,
angkor wat,20110423_agra_fort_005,1,1,1.0,
angkor wat,20110423_agra_fort_015,1,1,1.0,
angkor wat,20110423_agra_fort_024,1,1,1.0,
angkor wat,20110423_agra_fort_036,1,1,1.0,
angkor wat,20110423_agra_fort_037,1,1,1.0,
angkor wat,20110423_agra_fort_045,1,1,1.0,
angkor wat,20110423_agra_fort_050,1,1,1.0,
angkor wat,20110423_agra_fort_058,1,1,1.0,
angkor wat,20110423_agra_fort_074,1,1,1.0,
angkor wat,20110423_agra_fort_084,1,1,1.0,
angkor wat,20110423_agra_fort_085,1,1,1.0,
angkor wat,20110423_agra_fort_090,1,1,1.0,
angkor wat,20110423_agra_fort_094,1,1,1.0,
angkor wat,20110423_agra_fort_096,1,1,1.0,
angkor wat,2012,30,15,2.0,
angkor wat,accessible,4,4,1.0,
angkor wat,accurately,15,2,7.5,
angkor wat,ackbar,2,1,2.0,
angkor wat,acted,1,1,1.0,
angkor wat,activity,1,2,0.5,
angkor wat,aggressively,1,1,1.0,
angkor wat,agra,819,1,819.0,
angkor wat,agra',2,1,2.0,
angkor wat,agrablog,15,1,15.0,
angkor wat,agrafort,206,1,206.0,
angkor wat,agrajamamasjid,3,1,3.0,
angkor wat,akbar,15,1,15.0,
angkor wat,allowed,1,3,0.3333333333333333,
angkor wat,amar,2,1,2.0,
angkor wat,amarsingh,1,1,1.0,
angkor wat,amp,1,18,0.05555555555555555,
angkor wat,arche,2,8,0.25,
angkor wat,arched,1,2,0.5,
angkor wat,architecture,32,28,1.1428571428571428,
angkor wat,army,1,7,0.14285714285714285,
angkor wat,asia,15,5,3.0,
angkor wat,audience,2,5,0.4,
angkor wat,aurangzeb,24,1,24.0,
angkor wat,auto,2,2,1.0,
angkor wat,background,2,11,0.18181818181818182,
angkor wat,battlement,1,1,1.0,
angkor wat,beautiful,16,16,1.0,
angkor wat,belong,1,3,0.3333333333333333,
angkor wat,best,1,15,0.06666666666666667,
angkor wat,bestof,2,3,0.6666666666666666,
angkor wat,bhavan,1,1,1.0,
angkor wat,big,2,11,0.18181818181818182,
angkor wat,bit,2,9,0.2222222222222222,
angkor wat,brick,4,9,0.4444444444444444,
angkor wat,buddy,1,2,0.5,
angkor wat,building,2,27,0.07407407407407407,
angkor wat,built,26,24,1.0833333333333333,
angkor wat,bumped,1,1,1.0,
angkor wat,camel,1,3,0.3333333333333333,
angkor wat,capital,1,11,0.09090909090909091,
angkor wat,captive,1,2,0.5,
angkor wat,carved,2,9,0.2222222222222222,
angkor wat,carven,1,1,1.0,
angkor wat,ceiling,4,17,0.23529411764705882,
angkor wat,check,15,8,1.875,
angkor wat,chennai,15,1,15.0,
angkor wat,city,20,22,0.9090909090909091,
angkor wat,cityfort,15,1,15.0,
angkor wat,climax,1,1,1.0,
angkor wat,cloister,1,3,0.3333333333333333,
angkor wat,combine,15,3,5.0,
angkor wat,complexe,1,1,1.0,
angkor wat,construction,15,19,0.7894736842105263,
angkor wat,courtyard,1,9,0.1111111111111111,
angkor wat,culturalreligious,1,1,1.0,
angkor wat,cup,1,5,0.2,
angkor wat,day,15,26,0.5769230769230769,
angkor wat,death,1,9,0.1111111111111111,
angkor wat,decoration,1,9,0.1111111111111111,
angkor wat,defensive,1,3,0.3333333333333333,
angkor wat,definite,1,1,1.0,
angkor wat,delhi,22,1,22.0,
angkor wat,delicately,1,2,0.5,
angkor wat,described,15,2,7.5,
angkor wat,design,4,17,0.23529411764705882,
angkor wat,designed,1,15,0.06666666666666667,
angkor wat,detail,14,22,0.6363636363636364,
angkor wat,detailed,1,6,0.16666666666666666,
angkor wat,dethroned,9,1,9.0,
angkor wat,dhaba,2,1,2.0,
angkor wat,diwan,9,1,9.0,
angkor wat,doorway,6,12,0.5,
angkor wat,downstream,2,2,1.0,
angkor wat,emperor,2,7,0.2857142857142857,
angkor wat,emporor,15,1,15.0,
angkor wat,entrance,3,24,0.125,
angkor wat,equisite,1,1,1.0,
angkor wat,evidenced,1,1,1.0,
angkor wat,expressway,15,2,7.5,
angkor wat,exterior,2,11,0.18181818181818182,
angkor wat,famous,39,18,2.1666666666666665,
angkor wat,favorite,1,9,0.1111111111111111,
angkor wat,filled,1,3,0.3333333333333333,
angkor wat,foreground,1,9,0.1111111111111111,
angkor wat,fort,553,5,110.6,
angkor wat,fortification,1,2,0.5,
angkor wat,fortified,15,3,5.0,
angkor wat,fortrouge,13,1,13.0,
angkor wat,full,1,13,0.07692307692307693,
angkor wat,fully,4,1,4.0,
angkor wat,garden,5,15,0.3333333333333333,
angkor wat,gate,6,15,0.4,
angkor wat,grass,1,9,0.1111111111111111,
angkor wat,great,1,19,0.05263157894736842,
angkor wat,green,2,15,0.13333333333333333,
angkor wat,guard,1,6,0.16666666666666666,
angkor wat,guy,1,7,0.14285714285714285,
angkor wat,hall,3,16,0.1875,
angkor wat,hangin,2,1,2.0,
angkor wat,hard,1,9,0.1111111111111111,
angkor wat,height,1,8,0.125,
angkor wat,held,1,12,0.08333333333333333,
angkor wat,heritage,64,11,5.818181818181818,
angkor wat,hindu,15,2,7.5,
angkor wat,history,15,14,1.0714285714285714,
angkor wat,house,1,23,0.043478260869565216,
angkor wat,href,15,29,0.5172413793103449,
angkor wat,http:www,15,2,7.5,
angkor wat,huge,2,9,0.2222222222222222,
angkor wat,humayun,15,1,15.0,
angkor wat,imagine,1,2,0.5,
angkor wat,immpressive,1,1,1.0,
angkor wat,impressive,9,11,0.8181818181818182,
angkor wat,imprisoned,11,1,11.0,
angkor wat,india,337,3,112.33333333333333,
angkor wat,indian,1,6,0.16666666666666666,
angkor wat,inlaid,1,2,0.5,
angkor wat,inner,1,9,0.1111111111111111,
angkor wat,inside,6,22,0.2727272727272727,
angkor wat,interior,2,17,0.11764705882352941,
angkor wat,interiou,1,1,1.0,
angkor wat,intricate,2,3,0.6666666666666666,
angkor wat,islamic,15,1,15.0,
angkor wat,it',16,24,0.6666666666666666,
angkor wat,itimāduddaulahstomb,1,1,1.0,
angkor wat,jahan,28,1,28.0,
angkor wat,jahan',3,1,3.0,
angkor wat,jama,3,1,3.0,
angkor wat,jami,1,1,1.0,
angkor wat,jamimasjid,4,1,4.0,
angkor wat,jehangir,15,1,15.0,
angkor wat,jehangiri,3,1,3.0,
angkor wat,jpg,15,9,1.6666666666666667,
angkor wat,lahore,1,1,1.0,
angkor wat,lal,15,1,15.0,
angkor wat,lalqila,13,1,13.0,
angkor wat,left,16,21,0.7619047619047619,
angkor wat,level,1,13,0.07692307692307693,
angkor wat,life,9,13,0.6923076923076923,
angkor wat,light,2,21,0.09523809523809523,
angkor wat,lobby,3,3,1.0,
angkor wat,located,45,20,2.25,
angkor wat,machhi,1,1,1.0,
angkor wat,mahal,55,1,55.0,
angkor wat,main,1,17,0.058823529411764705,
angkor wat,major,1,14,0.07142857142857142,
angkor wat,man,2,19,0.10526315789473684,
angkor wat,map,2,10,0.2,
angkor wat,marble,5,14,0.35714285714285715,
angkor wat,masjid,4,1,4.0,
angkor wat,masterpiece,2,4,0.5,
angkor wat,meeting,1,7,0.14285714285714285,
angkor wat,mehtabbagh,1,1,1.0,
angkor wat,moat,1,3,0.3333333333333333,
angkor wat,monkey,1,3,0.3333333333333333,
angkor wat,monument,69,21,3.2857142857142856,
angkor wat,mosque,2,3,0.6666666666666666,
angkor wat,motif,1,3,0.3333333333333333,
angkor wat,mughal,56,1,56.0,
angkor wat,mughalarchitecture,15,1,15.0,
angkor wat,multi,1,7,0.14285714285714285,
angkor wat,musammanburj,4,1,4.0,
angkor wat,nice,1,13,0.07692307692307693,
angkor wat,nicely,4,1,4.0,
angkor wat,nofollow,15,29,0.5172413793103449,
angkor wat,north,15,24,0.625,
angkor wat,northwest,15,7,2.142857142857143,
angkor wat,oct,15,5,3.0,
angkor wat,octagonal,1,3,0.3333333333333333,
angkor wat,open,2,15,0.13333333333333333,
angkor wat,opposite,1,6,0.16666666666666666,
angkor wat,outer,1,8,0.125,
angkor wat,palace,8,12,0.6666666666666666,
angkor wat,personal,1,1,1.0,
angkor wat,photo,15,29,0.5172413793103449,
angkor wat,pidgeon,1,1,1.0,
angkor wat,popularity,15,1,15.0,
angkor wat,power,1,10,0.1,
angkor wat,pradesh,30,1,30.0,
angkor wat,precious,1,3,0.3333333333333333,
angkor wat,preferred,1,1,1.0,
angkor wat,preserved,2,7,0.2857142857142857,
angkor wat,public,6,15,0.4,
angkor wat,qila,15,1,15.0,
angkor wat,railway,2,4,0.5,
angkor wat,rampart,1,3,0.3333333333333333,
angkor wat,red,97,23,4.217391304347826,
angkor wat,redfortofagra,13,1,13.0,
angkor wat,refined,1,1,1.0,
angkor wat,rel,15,29,0.5172413793103449,
angkor wat,rest,1,9,0.1111111111111111,
angkor wat,restored,4,9,0.4444444444444444,
angkor wat,retire,1,1,1.0,
angkor wat,roof,1,15,0.06666666666666667,
angkor wat,room,1,17,0.058823529411764705,
angkor wat,rouge,15,3,5.0,
angkor wat,round,1,7,0.14285714285714285,
angkor wat,rule,1,6,0.16666666666666666,
angkor wat,sandstone,18,8,2.25,
angkor wat,screen,1,8,0.125,
angkor wat,seated,1,5,0.2,
angkor wat,security,1,4,0.25,
angkor wat,securityguard,1,1,1.0,
angkor wat,sell,1,3,0.3333333333333333,
angkor wat,sha,1,1,1.0,
angkor wat,shah,30,1,30.0,
angkor wat,shimmering,1,1,1.0,
angkor wat,side,1,25,0.04,
angkor wat,sightseeing,15,7,2.142857142857143,
angkor wat,signature,1,1,1.0,
angkor wat,singh,2,1,2.0,
angkor wat,sister,15,5,3.0,
angkor wat,site,49,25,1.96,
angkor wat,sitting,1,10,0.1,
angkor wat,son,12,15,0.8,
angkor wat,soup,1,1,1.0,
angkor wat,space,1,11,0.09090909090909091,
angkor wat,spend,9,3,3.0,
angkor wat,splendidly,2,1,2.0,
angkor wat,spot,1,9,0.1111111111111111,
angkor wat,spotlight,15,1,15.0,
angkor wat,squirrel,12,5,2.4,
angkor wat,stage,15,6,2.5,
angkor wat,station,2,12,0.16666666666666666,
angkor wat,stone,2,18,0.1111111111111111,
angkor wat,structure,5,17,0.29411764705882354,
angkor wat,style,1,20,0.05,
angkor wat,sunlit,1,1,1.0,
angkor wat,taj,51,1,51.0,
angkor wat,tajmahal,15,1,15.0,
angkor wat,tesselation,1,1,1.0,
angkor wat,thaj,1,1,1.0,
angkor wat,that',1,8,0.125,
angkor wat,thela,2,1,2.0,
angkor wat,three,1,16,0.0625,
angkor wat,top,1,24,0.041666666666666664,
angkor wat,tourism,15,4,3.75,
angkor wat,tourist,2,20,0.1,
angkor wat,tower,1,22,0.045454545454545456,
angkor wat,traffic,2,5,0.4,
angkor wat,train,1,8,0.125,
angkor wat,travel,30,22,1.3636363636363635,
angkor wat,travelblog,15,2,7.5,
angkor wat,tree,1,21,0.047619047619047616,
angkor wat,trip,15,14,1.0714285714285714,
angkor wat,unesco,88,12,7.333333333333333,
angkor wat,unescoworldheritagesite,15,5,3.0,
angkor wat,uttar,30,1,30.0,
angkor wat,uttarpradesh,60,1,60.0,
angkor wat,view,11,29,0.3793103448275862,
angkor wat,vision:beach051,2,1,2.0,
angkor wat,vision:beach0606,1,1,1.0,
angkor wat,vision:beach0719,1,1,1.0,
angkor wat,vision:beach0788,1,1,1.0,
angkor wat,vision:car0524,1,1,1.0,
angkor wat,vision:car0547,1,1,1.0,
angkor wat,vision:clouds066,1,1,1.0,
angkor wat,vision:clouds0846,1,1,1.0,
angkor wat,vision:dark0655,1,1,1.0,
angkor wat,vision:face099,1,5,0.2,
angkor wat,vision:mountain059,1,2,0.5,
angkor wat,vision:mountain06,1,1,1.0,
angkor wat,vision:mountain0611,1,1,1.0,
angkor wat,vision:mountain0646,1,1,1.0,
angkor wat,vision:mountain066,2,1,2.0,
angkor wat,vision:mountain0671,1,1,1.0,
angkor wat,vision:mountain0691,1,1,1.0,
angkor wat,vision:night0557,1,1,1.0,
angkor wat,vision:outdoor0562,1,1,1.0,
angkor wat,vision:outdoor0729,1,1,1.0,
angkor wat,vision:outdoor073,1,1,1.0,
angkor wat,vision:outdoor0756,1,1,1.0,
angkor wat,vision:outdoor077,1,1,1.0,
angkor wat,vision:outdoor0816,1,2,0.5,
angkor wat,vision:outdoor0825,1,1,1.0,
angkor wat,vision:outdoor0876,1,1,1.0,
angkor wat,vision:outdoor0883,1,2,0.5,
angkor wat,vision:outdoor0938,1,1,1.0,
angkor wat,vision:outdoor0947,1,2,0.5,
angkor wat,vision:outdoor0959,1,2,0.5,
angkor wat,vision:outdoor0967,1,3,0.3333333333333333,
angkor wat,vision:outdoor0981,1,6,0.16666666666666666,
angkor wat,vision:outdoor099,6,13,0.46153846153846156,
angkor wat,vision:people099,1,5,0.2,
angkor wat,vision:sky0502,1,1,1.0,
angkor wat,vision:sky0531,1,2,0.5,
angkor wat,vision:sky0538,1,1,1.0,
angkor wat,vision:sky0617,1,2,0.5,
angkor wat,vision:sky0626,1,1,1.0,
angkor wat,vision:sky0735,1,1,1.0,
angkor wat,vision:sky0772,1,2,0.5,
angkor wat,vision:sky0951,1,1,1.0,
angkor wat,vision:sky0965,1,1,1.0,
angkor wat,vision:street057,1,1,1.0,
angkor wat,vision:street0753,1,1,1.0,
angkor wat,vision:sunset0514,1,1,1.0,
angkor wat,vision:sunset0535,1,1,1.0,
angkor wat,vision:sunset054,1,1,1.0,
angkor wat,vision:sunset0549,1,1,1.0,
angkor wat,vision:text0502,1,2,0.5,
angkor wat,vision:text0527,1,1,1.0,
angkor wat,vision:text0553,1,2,0.5,
angkor wat,vision:text0593,1,1,1.0,
angkor wat,vision:text0623,1,1,1.0,
angkor wat,vision:text0673,1,2,0.5,
angkor wat,vision:text0725,1,1,1.0,
angkor wat,visit,1,12,0.08333333333333333,
angkor wat,wall,10,20,0.5,
angkor wat,walled,34,2,17.0,
angkor wat,water,1,18,0.05555555555555555,
angkor wat,well,2,20,0.1,
angkor wat,white,3,18,0.16666666666666666,
angkor wat,will,4,16,0.25,
angkor wat,window,2,20,0.1,
angkor wat,wonderful,15,6,2.5,
angkor wat,work,4,19,0.21052631578947367,
angkor wat,worldheritage,15,4,3.75,
angkor wat,yamuna,15,1,15.0,
angkor wat,year,10,24,0.4166666666666667,
angkor wat,い,1,1,1.0,
angkor wat,か,4,1,4.0,
angkor wat,が,2,1,2.0,
angkor wat,き,1,1,1.0,
angkor wat,こ,1,1,1.0,
angkor wat,さ,1,2,0.5,
angkor wat,し,2,2,1.0,
angkor wat,す,3,1,3.0,
angkor wat,た,2,2,1.0,
angkor wat,っ,2,1,2.0,
angkor wat,て,4,2,2.0,
angkor wat,と,1,1,1.0,
angkor wat,な,1,2,0.5,
angkor wat,に,2,2,1.0,
angkor wat,の,11,2,5.5,
angkor wat,は,1,2,0.5,
angkor wat,べ,1,1,1.0,
angkor wat,ま,3,1,3.0,
angkor wat,ら,3,2,1.5,
angkor wat,り,1,1,1.0,
angkor wat,れ,1,2,0.5,
angkor wat,ろ,1,1,1.0,
angkor wat,を,1,2,0.5,
angkor wat,アグラ,1,1,1.0,
angkor wat,アマル,2,1,2.0,
angkor wat,アングリー,1,1,1.0,
angkor wat,アーグラ,15,1,15.0,
angkor wat,インド,15,1,15.0,
angkor wat,スィン,2,1,2.0,
angkor wat,一,4,4,1.0,
angkor wat,世,15,1,15.0,
angkor wat,中,1,3,0.3333333333333333,
angkor wat,井,2,1,2.0,
angkor wat,入,2,2,1.0,
angkor wat,内,1,1,1.0,
angkor wat,前,2,3,0.6666666666666666,
angkor wat,回,2,2,1.0,
angkor wat,園,1,1,1.0,
angkor wat,城,17,2,8.5,
angkor wat,塞,15,4,3.75,
angkor wat,壁,1,1,1.0,
angkor wat,大,4,7,0.5714285714285714,
angkor wat,天,2,3,0.6666666666666666,
angkor wat,寝,1,1,1.0,
angkor wat,射,1,1,1.0,
angkor wat,座,1,1,1.0,
angkor wat,庭,3,2,1.5,
angkor wat,廊,2,1,2.0,
angkor wat,施,1,1,1.0,
angkor wat,日,1,2,0.5,
angkor wat,殿,1,1,1.0,
angkor wat,渡,1,1,1.0,
angkor wat,濠,1,1,1.0,
angkor wat,玉,1,1,1.0,
angkor wat,理,4,1,4.0,
angkor wat,産,15,1,15.0,
angkor wat,界,15,1,15.0,
angkor wat,石,4,1,4.0,
angkor wat,砦,1,1,1.0,
angkor wat,細,1,1,1.0,
angkor wat,総,1,1,1.0,
angkor wat,般,4,1,4.0,
angkor wat,薄,1,1,1.0,
angkor wat,装,1,1,1.0,
angkor wat,見,4,2,2.0,
angkor wat,謁,4,1,4.0,
angkor wat,遺,15,2,7.5,
angkor wat,門,2,2,1.0,
angkor wat,間,5,3,1.6666666666666667,
angkor wat,雲,1,1,1.0,
angkor wat,飾,1,2,0.5,
ara pacis,005,1,2,0.5,
ara pacis,007,1,4,0.25,
ara pacis,008,1,4,0.25,
ara pacis,009,1,3,0.3333333333333333,
ara pacis,012,1,3,0.3333333333333333,
ara pacis,013,1,5,0.2,
ara pacis,017,1,4,0.25,
ara pacis,019,1,4,0.25,
ara pacis,020,1,4,0.25,
ara pacis,023,1,4,0.25,
ara pacis,025,1,4,0.25,
ara pacis,026,1,5,0.2,
ara pacis,029,1,3,0.3333333333333333,
ara pacis,030,1,4,0.25,
ara pacis,034,1,4,0.25,
ara pacis,1628,1,1,1.0,
ara pacis,1635,1,2,0.5,
ara pacis,16thcentury,15,1,15.0,
ara pacis,175days.no,30,2,15.0,
ara pacis,1983,15,2,7.5,
ara pacis,2,15,27,0.5555555555555556,
ara pacis,2.5,15,1,15.0,
ara pacis,20050129,15,1,15.0,
ara pacis,20110423_agra_fort_004,1,1,1.0,
ara pacis,20110423_agra_fort_005,1,1,1.0,
ara pacis,20110423_agra_fort_015,1,1,1.0,
ara pacis,20110423_agra_fort_024,1,1,1.0,
ara pacis,20110423_agra_fort_036,1,1,1.0,
ara pacis,20110423_agra_fort_037,1,1,1.0,
ara pacis,20110423_agra_fort_045,1,1,1.0,
ara pacis,20110423_agra_fort_050,1,1,1.0,
ara pacis,20110423_agra_fort_058,1,1,1.0,
ara pacis,20110423_agra_fort_074,1,1,1.0,
ara pacis,20110423_agra_fort_084,1,1,1.0,
ara pacis,20110423_agra_fort_085,1,1,1.0,
ara pacis,20110423_agra_fort_090,1,1,1.0,
ara pacis,20110423_agra_fort_094,1,1,1.0,
ara pacis,20110423_agra_fort_096,1,1,1.0,
ara pacis,2012,30,15,2.0,
ara pacis,accessible,4,4,1.0,
ara pacis,accurately,15,2,7.5,
ara pacis,ackbar,2,1,2.0,
ara pacis,acted,1,1,1.0,
ara pacis,activity,1,2,0.5,
ara pacis,aggressively,1,1,1.0,
ara pacis,agra,819,1,819.0,
ara pacis,agra',2,1,2.0,
ara pacis,agrablog,15,1,15.0,
ara pacis,agrafort,206,1,206.0,
ara pacis,agrajamamasjid,3,1,3.0,
ara pacis,akbar,15,1,15.0,
ara pacis,allowed,1,3,0.3333333333333333,
ara pacis,amar,2,1,2.0,
ara pacis,amarsingh,1,1,1.0,
ara pacis,amp,1,18,0.05555555555555555,
ara pacis,arche,2,8,0.25,
ara pacis,arched,1,2,0.5,
ara pacis,architecture,32,28,1.1428571428571428,
ara pacis,army,1,7,0.14285714285714285,
ara pacis,asia,15,5,3.0,
ara pacis,audience,2,5,0.4,
ara pacis,aurangzeb,24,1,24.0,
ara pacis,auto,2,2,1.0,
ara pacis,background,2,11,0.18181818181818182,
ara pacis,battlement,1,1,1.0,
ara pacis,beautiful,16,16,1.0,
ara pacis,belong,1,3,0.3333333333333333,
ara pacis,best,1,15,0.06666666666666667,
ara pacis,bestof,2,3,0.6666666666666666,
ara pacis,bhavan,1,1,1.0,
ara pacis,big,2,11,0.18181818181818182,
ara pacis,bit,2,9,0.2222222222222222,
ara pacis,brick,4,9,0.4444444444444444,
ara pacis,buddy,1,2,0.5,
ara pacis,building,2,27,0.07407407407407407,
ara pacis,built,26,24,1.0833333333333333,
ara pacis,bumped,1,1,1.0,
ara pacis,camel,1,3,0.3333333333333333,
ara pacis,capital,1,11,0.09090909090909091,
ara pacis,captive,1,2,0.5,
ara pacis,carved,2,9,0.2222222222222222,
ara pacis,carven,1,1,1.0,
ara pacis,ceiling,4,17,0.23529411764705882,
ara pacis,check,15,8,1.875,
ara pacis,chennai,15,1,15.0,
ara pacis,city,20,22,0.9090909090909091,
ara pacis,cityfort,15,1,15.0,
ara pacis,climax,1,1,1.0,
ara pacis,cloister,1,3,0.3333333333333333,
ara pacis,combine,15,3,5.0,
ara pacis,complexe,1,1,1.0,
ara pacis,construction,15,19,0.7894736842105263,
ara pacis,courtyard,1,9,0.1111111111111111,
ara pacis,culturalreligious,1,1,1.0,
ara pacis,cup,1,5,0.2,
ara pacis,day,15,26,0.5769230769230769,
ara pacis,death,1,9,0.1111111111111111,
ara pacis,decoration,1,9,0.1111111111111111,
ara pacis,defensive,1,3,0.3333333333333333,
ara pacis,definite,1,1,1.0,
ara pacis,delhi,22,1,22.0,
ara pacis,delicately,1,2,0.5,
ara pacis,described,15,2,7.5,
ara pacis,design,4,17,0.23529411764705882,
ara pacis,designed,1,15,0.06666666666666667,
ara pacis,detail,14,22,0.6363636363636364,
ara pacis,detailed,1,6,0.16666666666666666,
ara pacis,dethroned,9,1,9.0,
ara pacis,dhaba,2,1,2.0,
